id,road,house_number,neighbourhood,county
8917100206,182nd Avenue Northeast,2216,N/A,King County
1219000120,8th Avenue Southwest,15642,N/A,King County
522059158,Southeast 200th Street,10642,N/A,King County
526059122,Ross Road,18824,N/A,King County
293620180,Southeast 8th Court,19846,N/A,King County
945000410,Northwest 86th Street,328,Crown Hill,King County
226059106,Northeast Woodinville Duvall Road,18515,N/A,King County
4166600610,Southwest Dash Point Road,2902,Lakota,King County
8854100220,Valhalla Drive,16130,N/A,King County
5249804655,53rd Avenue South,4807,Lakewood,King County
2220069203,240th Pl SE,44219,N/A,King County
3298200790,167th Avenue Northeast,16616,N/A,King County
4038400040,Main Street,15603,N/A,King County
7215730730,242nd Place Southeast,1428,N/A,King County
3126049107,Meridian Avenue North,8525,Licton Springs,King County
3110800040,120th Place Southeast,20915,Hillshire Terrace,King County
2608300035,22nd Avenue Southwest,8127,Highland Park,King County
7217400650,East Spring Street,2404,N/A,King County
924069106,N/A,21616,N/A,King County
2310050040,219th Place Southeast,22522,Sunridge at Elk Run,King County
7490000040,90th Place Northeast,1506,N/A,King County
6675500133,Northeast 141st Street,8642,Simonds Estates,King County
809001520,2nd Avenue North,1810,N/A,King County
1424200035,Northeast 15th Street,9723,N/A,King County
5641300220,156th Avenue Southeast,15806,Crofton Hills,King County
7849202299,Doone Lane Southeast,8314,N/A,King County
8682292020,Adair Creek Way Northeast,13519,N/A,King County
1604590230,233rd Avenue Southeast,1311,N/A,King County
2856101540,25th Avenue Northwest,6731,Loyal Heights,King County
1336300610,14th Avenue East,1007,N/A,King County
3819500065,Northeast 197th Street,5839,N/A,King County
2329600040,South 304th Place,312,Puget Sound Hills,King County
4440900040,North 204th Place,1701,N/A,King County
7202260330,227th Way Northeast,9921,N/A,King County
425000230,Northeast 9th Street,3624,President Park,King County
5466400530,Southeast 273rd Street,13718,N/A,King County
6600490220,19th Avenue South,26636,Woodmont,King County
2156500220,Northeast 101st Place,17010,Education Hill,King County
9438300035,North 158th Street,2140,N/A,King County
4036800770,Southeast 10th Street,16205,N/A,King County
4006000281,South Rose Street,4244,Dunlap,King County
619079061,Southeast Mud Mountain Road,27610,N/A,King County
3586501135,Northwest 166th Street,1023,N/A,King County
8819900220,37th Avenue Northeast,5558,N/A,King County
1775801020,182nd Avenue Northeast,18109,N/A,King County
3758900150,104th Avenue Northeast,11031,N/A,King County
1954420230,Northeast 9th Place,927,N/A,King County
4307320230,Glennwood Court Southeast,259,Liberty Ridge,King County
7856620910,Somerset Boulevard Southeast,14338,N/A,King County
1624079021,Southeast 40th Street,32015,N/A,King County
4123800330,222nd Court Southeast,25012,Lake Wilderness Country Club,King County
7186800120,Martin Luther King Junior Way South,5931,NewHolly,King County
925069123,Northeast 75th Street,22048,N/A,King County
5422420120,Southwest 349th Street,1209,N/A,King County
5460500040,95th Avenue Southeast,4230,N/A,King County
5113400264,West Bothwell Street,1214,Interbay,King County
1828000230,159th Place Northeast,5501,N/A,King County
6415100331,North 137th Street,2308,N/A,King County
7686205370,South 207th Street,1319,N/A,King County
8092501400,Southeast 267th Street,17153,N/A,King County
643300210,122nd Avenue Southeast,12128,N/A,King County
7550801225,Northwest 60th Street,6003,Sunset Hill,King County
4078300040,Lakeside Avenue Northeast,10666,N/A,King County
4036100175,Southeast 48th Street,11629,N/A,King County
1036700220,N/A,1431,N/A,King County
1644500450,North 27th Place,1200,Clover Creek,King County
6326000205,28th Avenue Southwest,11810,Seola Beach,King County
3375300150,South 316th Place,226,Mirror Lake,King County
2344300220,107th Avenue Southeast,3149,N/A,King County
203101065,West Ames Lake Drive Northeast,4031,N/A,King County
5083100065,32nd Avenue South,21149,N/A,King County
1545804240,220th Place Southeast,26561,Cherokee Bay,King County
2329720040,89th Place Northeast,14811,N/A,King County
7551300065,28th Avenue Northwest,6316,Sunset Hill,King County
4321200580,35th Avenue Southwest,3416,N/A,King County
9164100040,24th Avenue Northwest,7333,Loyal Heights,King County
7922750150,Northeast 67th Street,12031,N/A,King County
2804600155,East Roanoke Street,2559,Montlake,King County
5101402296,Northeast 90th Street,1547,N/A,King County
8019200845,10th Avenue South,12007,Highline,King County
9286100150,Sunset Court Northwest,133,N/A,King County
3727800065,Northwest 75th Street,2908,Loyal Heights,King County
7657000085,80th Avenue South,12104,N/A,King County
7954300120,Aberdeen Avenue Northeast,3521,LaCrosse,King County
686400040,168th Avenue Northeast,2642,N/A,King County
853200040,92nd Avenue Northeast,9191,N/A,King County
7857003046,32nd Avenue South,7145,NewHolly,King County
5014000085,49th Avenue Southwest,3429,Admiral,King County
2205500355,145th Avenue Southeast,3802,N/A,King County
2595650220,49th Avenue South,27732,Wyngates,King County
7880010150,205th Place Southeast,13042,South Firs,King County
6386550040,Southeast 213th Place,10231,Stonepine,King County
1355000220,Southeast 210th Place,12017,Hillshire Terrace,King County
6619900120,Northeast 127th Street,8907,N/A,King County
2132200230,Northeast Anderson Street,26807,N/A,King County
2988800065,South 134th Street,7631,N/A,King County
13001215,2nd Avenue South,8853,South Park,King County
705700530,Southeast 246th Street,23848,Belmont Woods,King County
7230100120,180th Avenue Southeast,13828,N/A,King County
9520900230,N/A,13404,N/A,King County
9828701085,29th Avenue East,215,N/A,King County
1926049385,Phinney Avenue North,14130,Bitter Lake,King County
5680000455,12th Avenue South,3900,South Seattle,King County
125039021,2nd Avenue Northwest,7222,N/A,King County
3241600150,Cecil Avenue South,8911,N/A,King County
1245003006,3rd Street,1290,N/A,King County
2789000120,South 105th Street,800,N/A,King County
6073300040,123rd Avenue Southeast,6917,N/A,King County
7663700531,Northeast 143rd Street,2544,Kenwood,King County
123059042,Southeast 110th Street,17910,N/A,King County
7149400450,South 261st Place,3429,N/A,King County
9264911210,Southwest 328th Court,519,N/A,King County
7853300650,Southeast McCullough Street,33918,N/A,King County
6383000150,21st Avenue Northwest,8715,Olympic Manor,King County
5560000650,2nd Avenue Southwest,30524,Mirror Lake,King County
5700002020,South Mount Baker Boulevard,3432,N/A,King County
2141310540,Southeast 49th Street,15322,N/A,King County
7247000035,34th Avenue South,21922,N/A,King County
4077800438,Alton Avenue Northeast,11007,Alicia Park,King County
8821900155,Northeast 120th Street,12008,N/A,King County
1324039110,33rd Avenue Southwest,3706,N/A,King County
5566100205,123rd Avenue Southeast,4258,N/A,King County
7222000209,Burnett Avenue South,1825,Talbot Hill,King County
7867500021,Wilson Avenue South,5624,Seward Park,King County
8563010540,Northeast 12th Place,18004,N/A,King County
7349650120,Z Street Southeast,2803,N/A,King County
620069061,Southeast 394th Street,18112,N/A,King County
9269200540,31st Avenue Southwest,7556,Westwood,King County
1939000040,221st Avenue Northeast,7300,N/A,King County
2767603026,Northwest 61st Street,2017,N/A,King County
9477920120,Rosario Avenue Northeast,554,Windwood,King County
4037200530,164th Avenue Southeast,258,N/A,King County
8150600065,35th Avenue Southwest,5948,N/A,King County
4046600120,Northeast 110th Street,31727,N/A,King County
8835220210,132nd Avenue Northeast,13841,N/A,King County
7696300180,81st Avenue Northeast,14232,N/A,King County
6362900145,26th Avenue South,733,N/A,King County
7663700968,35th Avenue Northeast,14003,Cedar Park,King County
6844700975,Northeast 90th Street,3514,Wedgwood,King County
7853300720,Strouf Avenue Southeast,7003,N/A,King County
4222200210,South 284th Place,2306,Laurelwood,King County
7518505040,21st Avenue Northwest,6718,N/A,King County
6646200770,Northeast 18th Street,1704,N/A,King County
1262700040,South Wallace Street,5162,N/A,King County
6811000220,175th Avenue Northeast,2219,N/A,King County
6979900330,Northeast Quail Creek Drive,27704,N/A,King County
984200540,Southeast 186th Street,12909,Boulevard Place,King County
7812800155,South 116th Place,7440,Bryn Mawr,King County
7228500610,23rd Avenue,1651,N/A,King County
1225069038,Northeast 70th Street,26408,N/A,King County
5162100650,14th Avenue South,28801,N/A,King County
3904902510,Southeast 45th Place,24127,Hunter's Ridge,King County
418000330,Northeast 6th Street,3322,President Park,King County
7689600330,South 125th Street,7057,N/A,King County
2473370870,159th Place Southeast,16815,Fairwood Greens,King County
2023069054,202nd Avenue Southeast,15403,N/A,King County
293800410,223rd Avenue Northeast,19723,N/A,King County
7752000065,Northeast 27th Street,16230,N/A,King County
191100870,90th Avenue Southeast,4631,N/A,King County
5347200220,Southwest Roxbury Street,3404,Arbor Heights,King County
7604400150,18th Avenue Southwest,5614,N/A,King County
3024089057,376th Avenue Southeast,7803,N/A,King County
2212901010,Southeast 306th Street,15340,N/A,King County
6414100482,Northeast 130th Street,1225,N/A,King County
9455200329,Northeast 103rd Street,3908,Alicia Park,King County
9536601996,15th Avenue South,27019,Woodmont,King County
1546600230,125th Avenue Northeast,3050,N/A,King County
8691330330,267th Court Southeast,1773,N/A,King County
7788400065,Northeast 23rd Place,4013,Glencoe,King County
2771101251,23rd Avenue West,3812,N/A,King County
4475000120,117th Place Southeast,19227,N/A,King County
3905120540,252nd Avenue Southeast,4032,N/A,King County
8562890910,Southeast 251st Street,16102,Crofton Hills,King County
7701700040,Southeast 213th Street,18836,N/A,King County
7237300330,Southeast 259th Court,16125,Fairfield,King County
7883608693,Dallas Avenue South,8519,South Park,King County
4363700304,Southwest Thistle Street,3020,Westwood,King County
2768100040,9th Avenue Northwest,5609,N/A,King County
7853220120,Greenbridge Court Southeast,7718,Eagle Nest,King County
9547204675,19th Avenue Northeast,7327,N/A,King County
7852150220,Southeast Ridge Street,35320,Fairway,King County
5089700720,Southeast 183rd Place,11113,N/A,King County
3705900124,Meridian Avenue North,N/A,Meridian Park,King County
5425700150,Northeast 28th Street,8029,N/A,King County
6141100065,Greenwood Avenue North,312,N/A,King County
2726079098,Northeast 118 Place,33341,N/A,King County
3904960150,Southeast 37th Street,24635,N/A,King County
3298700156,14th Avenue Southwest,8833,Highland Park,King County
5700000180,30th Avenue South,2538,N/A,King County
646910620,108th Southeast Avenue,18897,N/A,King County
2397100975,4th Avenue West,1920,N/A,King County
5365200040,Southwest Langston Road,616,N/A,King County
4157600180,Southeast 21st Place,15439,N/A,King County
723099044,Southeast 127th Street,48120,N/A,King County
3343300644,Lake Washington Boulevard Southeast,6407,N/A,King County
2870000040,Northeast 91st Street,12508,N/A,King County
739000035,125th Avenue Southeast,17414,N/A,King County
8118600155,Southwest 106th Street,4108,Arroyo Heights,King County
3025059072,N/A,2106,N/A,King County
524059241,103rd Avenue Southeast,1660,N/A,King County
2215900410,Southeast 279th Place,21205,Eastwood Forest,King County
7215730410,240th Way Southeast,1410,N/A,King County
3751600146,South 340th Street,5402,N/A,King County
3461000120,Northeast 192nd Place,19124,N/A,King County
9238500040,Northeast 202nd Street,15351,N/A,King County
9238500040,Northeast 202nd Street,15351,N/A,King County
3751604895,52nd Avenue South,36255,N/A,King County
8961800035,18th Avenue South,10427,N/A,King County
1154100205,Northeast 174th Street,4060,N/A,King County
9274203036,Southwest Hill Street,4607,Admiral,King County
3296000040,Northeast 11th Place,14848,N/A,King County
1421069123,5th Avenue,32214,Lawson Hill Estates,King County
1245500276,Market Street,2085,N/A,King County
263000325,North 95th Street,720,N/A,King County
8802400644,South 222nd Street,9317,N/A,King County
9826701345,21st Avenue,200,N/A,King County
3221059044,Jasmine Avenue Southeast,5002,N/A,King County
9430110120,Northeast 93rd Street,13821,N/A,King County
424069275,Southeast 16th Place,22608,N/A,King County
9485940330,195th Avenue Southeast,27622,Winterwood Estates,King County
2787460120,123rd Avenue Southeast,22119,Hillshire Terrace,King County
293000180,Southwest Kenyon Street,3618,High Point,King County
7785000220,Greenbrier Lane,3828,Fortuna,King County
1523059183,Southeast 139th Street,4913,N/A,King County
9536601852,South 272nd Street,1306,Redondo Riviera,King County
2591800530,132nd Place Southeast,18509,Boulevard Place,King County
1732800865,5th Avenue West,1216,N/A,King County
2525000760,Union Avenue Northeast,104,N/A,King County
428100580,126th Avenue Southeast,10247,Glencoe,King County
2143700676,Southwest 3rd Place,277,N/A,King County
2313900610,40th Avenue Southwest,3423,Admiral,King County
8946410040,Vashon Place Northeast,552,Vineyards,King County
3275730120,79th Place Northeast,13001,N/A,King County
7334500120,Southeast 150th Street,43712,N/A,King County
5561401210,245th Avenue Southeast,14729,Mirrormont,King County
8651410330,Southeast 265th Street,19418,N/A,King County
4058801325,South Lakeridge Drive,7057,Lakeridge,King County
2817100910,Southwest 258th Court,7612,N/A,King County
8647800040,Southeast 267th Place,20033,N/A,King County
1138010180,97th Place Northeast,12812,N/A,King County
4014400237,South 314th Street,4411,N/A,King County
9358000650,Southwest Dakota Street,2842,Youngstown,King County
6150200180,Wallingford Avenue North,13549,Foy,King County
8146300180,111th Avenue Southeast,311,N/A,King County
2424049029,Forest Avenue Southeast,5281,N/A,King County
3352400905,South Avon Street,5602,N/A,King County
393000385,59th Avenue South,10426,Rainier Beach,King County
7417100133,Northeast 195th Street,1520,N/A,King County
3782100035,22nd Avenue Northeast,20309,N/A,King County
3905120330,Southeast 40th Drive,4004,N/A,King County
9310300211,N/A,824,N/A,King County
1868900035,31st Avenue Northeast,6012,Ravenna,King County
3574801510,Northeast 144th Street,8704,Simonds Estates,King County
5102400035,Northeast 91st Street,527,N/A,King County
2810100040,Southwest Willow Street,4313,Morgan Junction,King County
785000040,Northeast 83rd Street,12009,N/A,King County
